person_id,player_name,season,round_number,round_pick,overall_pick,draft_type,team_id,team_city,team_name,team_abbreviation,organization,organization_type,player_profile_flag
79623,Dale Toft,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Denver,College/University,0
78280,Dick Surhoff,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,Long Island-Brooklyn,College/University,1
78446,Jim Walsh,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Stanford,College/University,1
78506,Lucian Whitaker,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Kentucky,College/University,1
76241,Jim Brasco,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,New York University,College/University,1
76246,Tom Brennan,1952,0,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Villanova,College/University,1
77843,Bob Peterson,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Oregon,College/University,1
77886,Bob Priddy,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,New Mexico State,College/University,1
77900,Moe Radovich,1952,0,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Wyoming,College/University,1
77947,Gene Rhodes,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,Western Kentucky,College/University,1
77430,Ronnie MacGilvray,1952,0,0,0,Draft,1610612758,Rochester,Royals,ROC,St. John's (NY),College/University,1
76301,Dick Bunt,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,New York University,College/University,1
76428,Gene Conley,1952,10,0,0,Draft,1610612738,Boston,Celtics,BOS,Washington State,College/University,1
76434,Bert Cook,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,Utah State,College/University,1
76536,Walt Davis,1952,2,0,0,Draft,1610612744,Philadelphia,Warriors,PHW,Texas A&M,College/University,1
76557,Blaine Denning,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Lawrence Tech,College/University,1
79624,Bud Donnelly,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,La Salle,College/University,0
79625,Jim Kennedy,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Duquesne,College/University,0
79626,Harry Moore,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,West Virginia,College/University,0
79627,Bob Roche,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Syracuse,College/University,0
79628,Pete Brewster,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Purdue,College/University,0
79629,Roger Johnson,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Arizona,College/University,0
79630,Ab Nicholas,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Wisconsin,College/University,0
79631,Dick Retherford,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Baldwin Wallace,College/University,0
79632,John Snee,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Clemson,College/University,0
79633,Jim Tackett,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,New Mexico,College/University,0
79634,Coyt Vance,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Mississippi State,College/University,0
79603,Gene Smith,1952,0,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Huron,College/University,0
79602,Don Schneider,1952,0,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Arizona,College/University,0
78639,Robert Zawoluk,1952,0,0,0,Draft,1610610030,Indianapolis,Olympians,INO,St. John's (NY),College/University,1
76891,Chuck Grigsby,1952,0,0,0,Draft,1610610024,Baltimore,Bullets,BAL,Dayton,College/University,1
76986,Herm Hedderick,1952,4,0,0,Draft,1610612738,Boston,Celtics,BOS,Canisius,College/University,1
77045,Jim Holstein,1952,0,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Cincinnati,College/University,1
77499,Ken McBride,1952,0,0,0,Draft,1610612755,Syracuse,Nationals,SYR,Maryland-Eastern Shore,College/University,1
77549,George McLeod,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Texas Christian,College/University,1
77551,Jack McMahon,1952,0,0,0,Draft,1610612758,Rochester,Royals,ROC,St. John's (NY),College/University,1
77563,Carl McNulty,1952,0,0,0,Draft,1610612747,Minneapolis,Lakers,MNL,Purdue,College/University,1
77573,Don Meineke,1952,0,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Dayton,College/University,1
77599,Eddie Miller,1952,0,0,0,Draft,1610612737,Milwaukee,Hawks,MIH,Syracuse,College/University,1
77619,Bill Mlkvy,1952,0,0,0,Territorial,1610612744,Philadelphia,Warriors,PHW,Temple,College/University,1
79534,Jim Ramstead,1952,0,0,0,Draft,1610612765,Ft. Wayne Zollner,Pistons,FTW,Stanford,College/University,0
79563,Jim Buchanan,1952,6,0,0,Draft,1610612738,Boston,Celtics,BOS,Nebraska,College/University,0
79564,Jim Dilling,1952,9,0,0,Draft,1610612738,Boston,Celtics,BOS,Holy Cross,College/University,0
79565,Fred Eydt,1952,7,0,0,Draft,1610612738,Boston,Celtics,BOS,Cornell,College/University,0
79566,Jim Iverson,1952,2,0,0,Draft,1610612738,Boston,Celtics,BOS,Kansas State,College/University,0
79567,Don Johnson,1952,5,0,0,Draft,1610612738,Boston,Celtics,BOS,Oklahoma State,College/University,0
79568,J. C. Maze,1952,3,0,0,Draft,1610612738,Boston,Celtics,BOS,Texas State,College/University,0
79569,Gordon Mungier,1952,8,0,0,Draft,1610612738,Boston,Celtics,BOS,Spring Hill,College/University,0
79571,Roy Belliveau,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,Seton Hall,College/University,0
79572,Ben Gibson,1952,0,0,0,Draft,1610612752,New York,Knicks,NYK,St. Mary's (CA),College/University,0
